Shoulder_Angle_Left,Shoulder_Angle_Right,Elbow_Angle_Left,Elbow_Angle_Right,Hip_Angle_Left,Hip_Angle_Right,Knee_Angle_Left,Knee_Angle_Right
33.87657,3.133566,147.67203,153.74432,177.08905,162.16997,164.78285,176.4569
30.452995,4.7997117,151.96817,160.4891,177.27437,162.953,167.47412,175.51768
28.433413,9.557116,153.18668,165.72694,176.20253,161.89928,169.58528,178.45236
25.751617,11.884697,156.575,169.12665,176.38176,162.04416,170.92131,177.0771
22.6001,13.621965,162.27899,172.69801,177.69308,163.52599,170.24435,176.34627
19.243301,14.80156,167.91518,173.6667,179.85735,164.3914,168.60536,176.84184
17.264042,15.586448,171.64749,176.27968,179.11462,166.22281,169.0783,177.44073
16.737167,14.894782,172.51541,175.57635,177.78548,167.40422,167.69649,176.79709
15.991449,15.040971,173.29018,176.7916,175.33368,169.68956,165.66031,177.3186
15.260179,15.787102,174.23203,178.04164,175.90556,170.98068,165.47926,176.99521
13.58017,16.421658,176.35567,179.7842,175.0369,171.57889,163.63866,178.96408
73.086914,18.260817,31.012674,44.42322,166.39914,179.22746,179.00063,168.85713
66.55358,28.814764,9.82405,22.722782,170.56258,177.70065,174.49878,171.46046
66.79434,32.972576,6.9153433,23.15058,170.26445,173.56306,179.85735,167.03993
67.86045,35.67044,20.434795,23.565626,170.49268,176.72845,178.12486,170.8331
73.341415,46.96912,34.397526,34.739902,169.98961,176.6801,179.30817,174.80547
91.42513,69.07638,53.579334,50.440155,169.85242,173.07954,178.08919,172.02446
110.460106,85.00806,69.22087,63.567673,170.61264,174.11145,177.45354,179.39702
133.90134,102.266205,93.43413,80.26297,170.34395,172.50809,178.18651,176.90433
151.20259,106.930725,110.42266,93.69827,169.36015,174.90836,178.739,178.42479
161.26843,115.73988,122.62138,103.77887,168.31349,174.00824,177.5244,177.3969
170.58426,124.1881,140.41037,120.488174,165.69177,176.35454,175.44843,179.39963
174.27202,130.96306,147.52492,129.52118,163.89406,177.80608,174.08754,177.50597
173.03014,130.73569,146.95357,133.1608,163.25009,178.22821,173.1817,175.71086
172.85663,130.74124,148.16838,133.48166,162.11014,178.62955,171.95816,172.23961
174.76155,131.50359,152.24881,135.03029,161.13065,179.10583,171.54,172.43718
178.51666,131.29568,156.13507,137.66603,158.39171,177.18887,170.54855,172.68648
179.82416,128.33492,153.81427,136.83542,156.33568,172.96931,169.31085,173.62172
177.95377,135.0226,152.21953,146.74992,154.60065,173.64139,168.92863,169.97383
176.57639,140.11868,155.84653,156.40794,155.49931,174.71092,165.80334,168.66493
175.265,141.30705,155.2596,160.13121,155.41895,173.89429,164.78218,168.4597
174.90276,138.84726,152.27618,160.28383,152.14072,172.98032,164.35846,164.69351
171.56827,136.37395,146.31995,161.79466,153.68437,170.74852,166.6559,163.41176
175.24336,133.40718,144.21439,162.63335,153.5773,167.49986,169.55093,163.62325
179.86728,131.03079,146.77597,163.8971,141.66708,158.1404,169.74101,165.44478
177.94014,128.41576,145.59483,162.9627,134.48404,155.4799,164.44753,171.98814
178.4794,126.46957,145.77068,162.57513,135.1368,156.28893,166.21109,172.37695
179.95152,123.93048,143.8738,156.20282,136.51192,159.7884,166.51909,170.48236
179.59747,118.645546,144.14738,145.19302,140.82303,164.87526,169.73871,166.05827
178.30823,116.09369,147.56407,134.74524,149.88766,171.7188,173.03484,160.83249
173.77596,108.16142,146.08427,127.09866,150.00415,175.70444,173.40211,157.20468
174.79231,110.75206,147.74054,127.47363,161.87474,178.0674,176.53745,163.42424
175.39594,109.83824,148.07213,125.407074,169.47577,174.59138,165.21628,175.70978
165.16129,100.39336,149.2775,122.88452,174.93634,162.9004,164.54646,163.86644
162.01944,99.88171,152.72878,123.89868,171.8648,143.99374,153.89699,172.27759
160.12315,93.69028,154.16742,114.655876,169.15137,145.33794,135.13136,159.72531
150.24817,88.8965,154.89307,123.34167,117.93671,118.462204,152.75958,154.18755
143.2964,74.80466,154.8647,118.77393,16.801723,84.835815,36.945145,95.882835
156.34918,65.68421,144.98325,103.87034,10.031346,77.056694,38.155792,96.60886
173.13112,62.19708,131.9258,96.34234,21.526554,80.09269,46.272827,85.805725
162.55365,63.89367,112.15256,88.137215,46.821503,70.83319,87.64595,94.62663
149.96822,62.62013,98.17646,82.84469,21.638855,61.342827,68.22451,105.82007
122.60514,60.438805,70.74852,76.714,33.292213,65.003654,95.58893,132.16812
87.659874,50.069107,43.368088,58.659874,54.09053,61.353508,104.46916,103.58423
73.15458,38.18286,23.651398,49.137447,131.16649,110.466064,160.33951,160.2522
63.106834,38.97406,8.898367,45.10011,154.98375,139.36456,154.02475,157.77275
61.113785,39.268166,8.480726,42.589756,145.39696,140.71211,111.19821164540693,95.16628808534293
59.960793,32.8616,5.320013,59.268013,151.46901,149.80177,176.04175,172.40445
50.262268,25.642685,29.637312,53.337204,162.09605,158.097,178.39989,174.83946
50.323277,30.686245,41.784264,110.864525,164.4384,149.82875,174.84192,170.7132
51.696026,30.762405,95.40412,175.0518,170.1388,153.25635,169.43391,173.88727
51.13061,26.235182,107.26515,175.63376,172.38776,154.85588,163.85107,174.35933
46.533474,24.140415,116.0501,168.0136,172.43878,154.95157,167.35512,170.94576
46.38467,25.351797,125.68106,177.60313,173.04669,156.81244,165.16045,173.73296
46.347805,26.854725,128.313,176.7305,174.63895,159.6165,170.02469,174.57523
44.95757,27.360771,134.76996,174.84982,174.514,159.28264,172.33398,172.7868
43.131046,26.912086,140.07382,173.45973,175.29501,158.65858,170.32683,171.67323
41.61705,26.200504,140.4071,176.1219,177.48526,155.20543,164.86688,165.47542
40.550175,24.634314,142.56615,175.01079,176.20119,155.5164,167.51253,165.78279
39.961166,24.62116,143.7502,174.1096,177.10112,154.7349,164.64838,162.58385
39.712116,23.310974,144.41823,175.67694,177.52243,156.61633,163.47768,163.52466
39.655354,23.731918,144.8016,174.5977,177.29904,157.73395,166.30373,163.24355
39.36694,22.863739,145.65968,175.73753,178.8982,160.07831,165.71912,164.97488
39.373722,22.60752,145.4949,174.98021,179.80415,162.03787,165.49815,168.85936
39.50247,22.975492,145.58202,174.27614,179.3685,162.84485,167.49556,170.24297
40.014996,23.144526,143.02525,174.52763,179.00475,162.89146,167.6028,168.62532
40.83862,23.536917,141.07133,174.0844,177.95386,163.56535,166.845,169.00523
42.189316,23.477755,137.4618,175.11395,177.82272,163.17378,166.5815,167.2116
42.819252,22.495237,136.1216,177.15344,176.45143,165.07259,163.82762,168.2547
43.48028,23.28336,130.60631,177.08167,175.48811,162.70732,161.97571,162.05803
44.878685,23.791653,124.10767,176.01512,174.71397,162.64919,162.4676,160.68225
43.527344,24.472475,122.61596,179.33705,175.40056,163.0089,164.76613,164.56384
44.906044,23.932592,113.22903,177.66786,175.28133,161.95854,165.90138,162.75693
47.857735,26.237894,103.22036,176.07294,178.55923,160.34866,171.22366,163.83054
47.8461,29.046919,73.39614,172.56458,179.63791,158.3937,171.43593,161.18161
46.967075,34.58322,30.09915,125.03337,179.86438,157.69533,171.55916,164.38585
50.395027,29.900354,23.703228,64.65555,177.52028,159.99074,168.48038,165.48784
53.806435,30.558685,4.741773,51.26638,178.03685,163.20499,172.76572,167.60048
57.550808,36.46712,8.181053,48.445354,176.84178,161.46225,169.36053,166.70453
58.000923,42.067455,18.931755,44.3996,179.15721,156.876,169.95918,165.12526
70.927444,49.139732,30.51031,47.49726,177.7914,158.53531,174.8082,166.99011
95.93739,62.657448,54.210552,60.32295,177.4692,159.70996,175.71457,166.19415
117.00339,82.58613,81.487114,75.32888,179.34389,161.06606,166.92273,169.8467
140.12192,96.39733,106.01412,90.49729,178.5221,163.28398,172.85443,174.84557
155.82732,107.37219,123.29831,100.58616,179.07379,161.63895,174.24939,170.17725
166.79883,120.21795,139.1028,113.019424,176.07574,160.62473,173.28976,168.3877
174.12833,125.42316,148.15337,122.03314,178.6488,159.05356,171.2419,162.13676
178.23729,127.49423,155.0935,124.2059,177.78758,161.15613,167.0285,160.7512
178.07918,129.54507,154.98146,129.42683,175.73982,163.767,170.74698,162.52585
179.77014,132.13184,157.4522,133.5739,174.4134,164.34589,169.74573,161.47829
179.45895,136.26723,158.97626,141.61465,173.23425,165.94228,166.55803,164.79362
179.04324,137.18886,159.85394,145.15788,170.98857,172.08826,161.6116,164.97476
179.84297,144.13632,160.92119,154.37714,170.52284,170.37044,167.55154,165.57211
179.1153,144.78056,161.58723,154.769,168.62508,172.16821,166.00652,168.57199
176.26874,143.72049,161.26735,157.62796,166.24269,176.78453,167.78207,165.24754
159.28162,148.76392,176.88498,179.65508,161.94905,178.09924,170.61502,166.01733
4.52043,149.8433,19.752428,174.97768,165.08151,174.53452,178.34872,169.5451
0.49018857,152.4779,14.319208,176.41739,166.1909,170.33801,177.93861,173.37291
1.4350414,152.94395,19.620872,172.99243,153.86266,167.54735,174.95728,170.61327
7.6029487,151.82901,16.66002,175.37457,153.48839,167.6838,177.26004,171.00977
2.206998,152.76698,16.901564,170.4575,153.17207,166.92365,174.67033,170.8523
5.562324,155.02515,14.623687,176.81099,157.63783,167.50359,176.43936,174.29561
160.68735,152.13231,167.67416,171.02765,158.14226,168.2792,179.3274,169.8047
2.254117,155.16566,9.11087,171.26756,162.74182,170.7649,175.69948,170.41183
160.37138,153.09708,169.57759,169.87804,152.81674,165.07388,172.98584,173.56361
3.6519475,152.986,15.741232,177.85213,156.51924,167.6915,175.74525,174.0425
152.53093,145.89398,164.58739,174.46797,155.32025,168.00256,179.94405,174.67622
160.93002,143.7022,172.70113,170.02466,160.1735,172.21689,179.4557,173.83174
176.2032,132.3653,159.07338,151.40607,164.43732,179.24307,171.62057,166.8037
175.25938,126.48239,157.37454,142.76852,164.5166,175.25859,161.54509,160.91757
175.70685,127.195465,155.24467,139.77394,169.84187,174.7806,155.35986,169.81343
175.18231,120.75908,152.40187,130.38124,173.71234,170.04037,153.40622,173.75354
173.21873,122.61627,152.8561,129.12038,171.59888,166.50145,158.50565,173.931
174.36232,117.22907,151.51852,122.13491,176.26886,162.09906,159.87161,176.05617
175.90671,117.07842,149.64,124.8483,179.1991,157.29839,166.80524,170.67624
177.19856,116.21709,149.49695,124.36633,176.4409,156.66803,162.74564,178.60997
177.29338,113.337036,148.9129,123.02286,171.33586,154.81981,154.77118,173.76897
178.98914,107.983955,141.408,117.77081,166.78705,153.6374,155.30435,161.82944
160.1408,100.111336,127.174644,105.39904,150.01222,146.041,168.44905,158.99734
139.66357,94.885506,101.06093,93.955086,148.66855,145.5292,173.45715,152.68742
116.798485,81.374016,78.76472,80.0168,147.61357,138.42197,179.03206,179.19861
87.65463,71.7241,51.514065,68.948395,137.11256,135.12585,164.75299,169.07683
69.36848,58.87405,35.20014,56.274837,147.83185,139.61209,98.4228053660194,147.50334
58.72302,47.230427,21.9591,43.773514,159.55887,144.42542,162.11504,178.67145
56.092567,39.733517,10.040655,42.092625,168.3482,152.44089,77.2772996839395,78.17515403627924
55.687515,37.013386,5.569648,42.909607,174.83952,160.70914,72.83393131151514,176.9767
53.285522,31.226383,1.2175612,36.901016,174.42517,160.04684,149.80241,175.73087
49.740417,27.670788,23.211094,45.863316,173.30109,161.68002,140.07765,179.20155
43.779163,25.432745,36.081474,47.61774,172.22803,159.57057,156.0921,178.08612
45.661938,33.57661,43.50856,68.35388,172.88649,155.8096,165.95726,173.45813
44.21051,28.175398,68.25293,156.43402,171.49089,156.13551,168.82684,170.40053
46.63706,25.465052,102.53559,162.36978,172.34805,155.10925,170.78018,168.02763
46.65942,22.529425,110.33751,162.75208,175.43777,155.30861,165.81573,166.0263
46.661705,22.715637,116.52379,177.02835,175.22049,157.53653,168.1254,169.33717
44.309788,20.75409,120.3866,175.13907,175.1484,160.09758,165.90358,170.44225
45.2568,22.265795,121.026344,177.29288,176.58992,161.35085,165.10803,170.45529
42.04813,22.149517,134.64595,175.7916,175.13292,160.91006,170.79085,172.08351
38.650642,20.910511,143.55971,176.17157,174.18152,158.01945,169.4021,168.90186
37.80317,21.510492,143.81064,174.29547,172.75613,154.3391,166.59694,160.0315
37.710854,21.352697,145.69101,174.437,173.40985,154.11394,163.70352,159.59946
36.93722,21.052582,146.34317,174.71387,174.13156,156.76266,164.85178,160.90451
36.71708,21.039667,146.99644,174.45389,174.7844,160.0581,165.61354,165.48926
39.714226,26.955875,140.26831,169.20296,173.67494,164.01128,171.39209,174.27248
38.1589,24.16276,142.81432,171.2246,174.6744,162.84656,169.48668,171.96098
36.62148,22.88652,145.38336,173.40048,176.5244,163.83868,168.50449,173.43231
37.248558,22.65734,142.1272,176.3297,177.88992,162.02199,165.57228,171.30997
38.72249,24.083635,141.34662,172.54335,177.93967,164.78935,167.72594,174.5279
40.871284,26.019054,138.8654,169.62442,178.31494,164.61395,167.54156,173.0045
40.972908,26.437416,138.60518,169.77452,177.89104,163.92747,168.07344,172.17892
42.055786,26.033976,136.19153,170.70853,178.63756,163.73245,167.86159,170.92526
41.678883,23.5154,134.81844,174.97858,178.98798,163.46536,166.89104,170.20952
41.845634,22.555616,132.19028,176.71954,180.0,163.75021,166.07509,170.08449
43.435116,23.208199,129.34637,176.05566,179.76675,163.76216,165.18964,169.23157
42.688484,22.359999,127.579796,178.436,179.82982,165.69746,163.28604,172.66504
42.026375,21.035187,120.17116,178.87395,179.45499,165.7601,161.47404,170.72223
43.030624,22.71056,111.350296,176.2613,179.92867,165.12238,163.6921,172.11028
45.10878,24.306501,104.20813,178.66147,179.06349,161.89867,168.40532,169.82501
47.21855,26.613562,91.25699,171.63264,178.96146,160.69264,170.502,168.33511
45.664146,26.758402,51.761127,141.80917,176.63983,158.94252,166.96916,164.51683
49.790485,25.810757,31.904434,57.124493,178.14468,162.17076,163.73904,172.59862
55.710167,23.42133,21.860678,57.2144,178.59401,165.22914,165.44263,174.39764
57.09082,29.817223,6.7399387,52.096863,179.31157,161.24684,168.50381,167.4915
60.341938,34.146534,1.6749125,45.936638,176.2623,159.3298,171.84079,168.75061
60.41494,40.14446,18.934364,43.808426,175.23802,158.50409,165.46545,171.10722
80.37405,52.62126,40.09117,55.946262,179.09344,160.1212,160.9462,172.3885
101.74483,64.01969,61.980316,58.985607,177.97841,156.72826,162.12247,170.39125
124.41061,82.396614,85.338745,73.86601,179.82866,160.5343,162.08307,174.76845
145.45647,93.530754,103.70565,86.365364,176.90718,161.57451,170.38583,175.74783
160.9368,104.50513,122.81689,98.91444,178.10214,162.83556,170.90727,172.85187
169.4204,116.28436,137.66725,107.94748,179.97202,158.50722,166.95065,167.48596
175.8181,122.13942,143.62395,117.20332,175.57121,163.22464,165.72597,170.58548
178.78082,124.68123,147.16212,121.450935,171.16978,166.82887,161.16602,169.5398
177.00728,130.65771,151.55247,128.2242,173.78911,165.90036,166.3335,168.70555
179.86877,132.96094,154.89989,133.17067,171.4436,167.67842,165.09496,167.06995
179.15349,134.73161,155.50441,139.07806,168.51038,171.21085,157.47655,167.9464
176.8522,139.38333,154.81947,143.99353,171.8551,171.46227,163.93654,172.05855
177.29665,141.22978,150.11285,155.02382,167.55621,177.78494,164.07973,171.01817
170.77489,149.92844,166.17722,167.33711,169.96288,178.03925,177.1939,170.8041
173.32523,151.9047,165.90836,170.43495,167.3231,178.14195,177.23648,168.42827
62.478374,157.14507,73.362144,172.51991,171.06506,179.58882,177.94423,171.161
10.490306,156.0803,24.561983,172.64629,169.04912,178.78741,178.45134,168.38686
149.40688,152.99194,164.65135,177.96962,159.08641,173.44987,174.40143,169.8517
1.0741075,153.22464,22.533445,176.9646,158.25792,170.9923,177.79095,171.14133
0.99031556,154.22348,21.648363,179.84549,158.43585,170.40144,177.61066,173.12173
3.5439236,160.86674,18.163525,175.58885,163.25331,166.99225,53.68325101799493,49.83414344734941
0.22028695,160.14433,20.418531,177.64406,165.85791,168.74548,55.669325556629005,51.09611114579272
0.08156468,161.3851,18.406456,178.77043,171.92903,169.33145,59.68293680741946,50.285376072844734
2.878616,160.04941,19.875725,175.81516,161.63245,169.33301,53.80728504419131,53.14045557901045
7.4920835,156.3299,18.13776,176.4291,154.77829,167.07535,176.10403,174.936
6.681959,155.63644,17.579882,177.145,153.86765,168.22034,175.1694,173.99974
43.969227,154.11363,63.347885,176.06035,154.15974,170.5765,172.59995,170.40549
20.46945,155.41956,35.890694,179.41083,159.53793,173.38701,175.80594,171.03313
3.4304528,158.83931,16.571295,176.15425,174.67648,177.43097,61.060606609184916,56.54892511344078
176.41187,150.32089,166.31374,172.10461,164.00676,179.5822,173.46814,167.16577
178.80942,148.08327,158.32571,164.02615,166.23738,178.79665,173.39838,168.81937
178.65128,147.00299,155.87282,160.16472,166.77013,178.29176,173.95755,168.49608
179.59747,138.30873,157.25142,140.10716,168.2635,175.2147,165.23749,168.19675
179.11374,135.26883,155.7485,137.59311,166.99979,170.44357,161.58978,166.28325
177.00075,127.194305,156.48433,126.50776,168.74113,172.77946,159.02835,167.18747
179.86728,121.88811,152.02823,118.30297,169.79114,166.93883,166.1822,163.62645
178.71335,119.65411,147.08588,117.25526,169.49174,164.17946,159.44292,163.2844
171.61502,115.51922,140.607,110.29735,178.96635,159.82472,170.1002,167.06215
171.26797,114.61023,140.89252,111.9723,179.92596,155.77234,160.00385,166.67303
164.40964,107.88989,130.56136,105.9364,173.78491,156.15259,146.07722,171.74304
153.95837,99.51444,119.99541,95.21052,169.96347,155.86426,123.46379,136.0794
137.73337,89.255585,102.19826,84.28286,169.39305,150.97726,149.6584,178.20593
119.66075,74.30954,83.26168,70.12357,169.63895,149.27293,127.62405,177.03871
80.89376,64.15643,46.204975,57.74711,163.11137,147.23936,161.6931,179.31015
67.79907,51.80801,35.851883,45.88467,166.3442,145.86873,145.28122,174.6896
50.95992,42.541176,21.63676,38.274246,164.73889,150.67476,146.15758,179.60188
49.56711,52.328,50.616512,16.597296,152.8202,174.27559,173.59445,121.533035
54.41673,39.709137,11.524511,40.826813,168.68361,156.7756,112.71501,175.17154
55.132526,33.268154,5.15096,37.912693,166.25752,155.39532,143.97795,178.34814
51.982117,27.789577,17.602987,39.1706,168.36124,156.79854,153.94633,179.60188
48.346348,23.053202,41.20756,42.160362,168.33824,158.15614,163.93636,179.20326
48.818817,28.061728,49.22903,64.78547,167.78964,154.31186,161.84016,179.58174
46.637566,29.818344,79.64195,159.47095,168.3879,154.50465,154.81026,178.12633
48.541153,25.97858,106.2446,168.76999,170.12195,155.33765,154.76926,176.46056
49.98837,24.925085,126.53519,173.10617,171.86746,157.73283,155.66455,179.0855
48.08341,23.51298,113.054825,175.8226,170.68571,155.8397,156.90659,178.90639
49.31761,22.663546,118.30088,178.86304,173.47267,158.00879,151.54872,179.62622
47.19629,22.280508,125.57719,176.20268,171.10133,159.28526,155.6398,175.27402
45.63532,23.312344,129.48444,174.5941,172.69136,159.27507,151.65689,180.0
40.756454,19.845266,140.93866,177.22624,171.03418,159.53177,152.57382,174.36142
40.155586,22.310701,142.7847,173.8231,168.75206,154.34023,160.1625,169.49512
38.379322,22.066088,146.52747,172.5228,168.22208,153.99019,159.23154,170.12086
36.72643,20.684086,148.96495,173.055,166.24182,156.17513,157.55978,179.13791
35.992573,20.528978,150.07149,172.98485,165.62187,155.94113,158.69315,176.97275
37.3837,21.176697,147.41487,172.80399,166.15924,153.35019,156.34015,166.61803
38.38922,21.747763,145.19174,173.00467,167.53915,154.24406,156.30954,167.14548
36.41019,20.22722,150.07968,174.23305,168.9066,158.88106,158.12549,177.65446
37.256958,21.915415,147.90398,171.96695,169.89848,159.81755,163.20769,179.80516
37.872955,22.205156,147.5561,171.60265,169.62076,160.35976,164.55501,179.03145
38.25975,21.867062,145.71289,172.43301,170.96242,160.70328,162.90077,176.81401
38.223732,21.857,145.65976,172.08327,171.02582,162.07578,164.64673,178.51299
38.09064,21.369705,145.76825,172.76236,171.93077,162.61215,165.6028,177.09955
38.70151,22.464594,144.34329,170.56517,172.17625,162.68213,165.39114,176.52576
38.837624,22.31669,144.13536,170.83476,172.53033,162.57835,165.24933,176.8965
37.966576,21.377117,144.65785,172.22267,172.45888,162.77014,165.63475,177.0078
38.629665,22.823545,143.50056,170.30695,172.63301,162.83905,165.43431,176.69002
38.984715,23.099285,142.18297,170.13992,172.68854,163.2786,163.59958,177.7938
39.42956,22.819838,141.20432,170.60843,173.38516,164.02667,164.39438,178.37718
41.72553,24.796806,137.51895,167.61934,174.51776,164.61295,166.61511,177.28912
41.294117,24.302053,137.207,168.6557,176.01448,165.06477,166.79929,176.52394
41.96046,24.997013,137.01611,167.59601,177.28798,164.73085,167.94194,173.68744
41.09747,24.254478,136.73781,169.76727,177.47276,164.8963,167.36899,174.46126
39.898796,22.466799,138.30275,172.58665,179.6169,164.83054,167.2877,173.49568
41.835236,25.14323,131.84169,169.44972,178.96278,166.22958,166.55313,174.09395
40.98938,22.470572,132.8904,174.56393,178.60689,165.58195,165.63864,172.23573
40.88239,20.45509,132.08746,179.32074,177.65807,166.49886,166.25668,172.53236
43.820816,21.615774,128.1065,179.21017,177.30063,166.90933,165.71306,172.47083
42.91105,19.962793,127.5363,176.40494,178.93192,167.04272,165.83519,172.27411
44.509666,21.745937,120.07072,178.86443,177.7683,167.05049,166.48224,172.7478
43.25861,23.793854,110.718216,179.62831,179.91843,164.97516,168.41823,171.67656
46.997643,25.076813,104.51664,174.83498,179.95152,164.37233,171.56491,171.7387
46.178734,25.171003,99.550804,173.6061,179.8333,163.86409,171.69205,171.10971
43.278244,24.849916,74.646126,149.1934,178.3524,165.17152,170.92882,171.45459
43.81418,28.30542,41.820007,55.02493,179.26245,165.74142,171.15874,173.21146
48.88281,24.460125,30.153032,58.178776,177.0442,167.5297,168.86461,172.29114
52.838444,29.470749,0.3134116,48.285465,176.8398,169.16142,170.27963,174.2692
55.345932,37.763638,1.6537474,45.06867,174.51826,166.67668,165.97491,169.78731
58.049206,44.679195,15.402067,45.398815,175.72546,166.6164,165.68625,171.72969
71.15247,55.202694,31.522516,51.014153,175.98677,166.20378,165.26105,172.11737
91.56756,68.01198,51.17945,61.595116,176.79153,166.55888,167.3342,174.82849
116.87442,84.83869,78.28659,78.87338,175.23888,168.72017,167.17331,175.82217
146.22757,97.96071,108.55847,92.759674,172.65152,168.6765,164.7544,172.57732
163.41211,109.528595,130.47496,105.53593,172.80916,169.37894,167.74182,172.61388
171.08296,115.402214,137.3613,111.52738,171.9712,171.77728,170.87634,176.47096
173.85904,123.26271,142.90369,119.226425,170.65028,172.57922,170.20035,176.91599
176.34467,130.82977,150.95517,129.11665,171.4077,172.46655,169.29227,177.7329
178.18521,131.47902,151.00743,128.75931,169.50685,173.60342,166.83234,174.23972
179.68163,140.0765,160.21892,138.10748,170.89944,171.29207,167.59296,172.25496
179.23407,142.64622,162.95615,143.28735,171.23717,172.84294,169.65376,172.53447
179.43837,138.94122,160.19841,140.14734,167.4276,176.64952,166.11926,171.91727
178.18489,137.3194,156.12828,143.0838,165.53,179.75134,171.2118,172.9119
177.36581,139.32233,155.72713,146.73347,164.0354,179.89165,171.26712,170.38348
176.93994,152.57893,162.97516,162.98674,165.8937,177.97899,175.25946,169.61664
164.19336,160.35141,178.35468,175.8332,169.15591,176.28537,177.66652,168.9201
177.31866,153.8813,165.37961,172.19476,162.04286,179.20204,169.30357,169.0545
179.79825,154.59286,163.56474,175.25938,159.27177,178.39917,166.59135,167.13315
176.2999,153.97539,160.06233,174.32155,157.90016,176.9637,166.08185,168.46602
175.6951,149.20502,156.51268,168.1389,155.34006,176.29625,159.92232,166.45047
176.91028,151.88632,158.39053,172.72173,154.71198,174.95244,161.68759,165.3219
174.18579,157.34914,157.70325,168.84846,155.7342,172.6045,165.85799,168.52644
174.6995,160.7858,160.57599,157.1553,156.2168,171.03494,168.5345,169.81004
172.05121,152.5584,157.41136,178.26099,153.94307,172.97437,163.43001,165.57971
173.86115,155.08992,160.14218,172.88034,154.59422,171.8184,166.57483,167.31798
177.1245,157.2437,169.71251,170.40776,157.32526,171.56442,172.13876,170.43059
173.61127,152.59013,163.48601,178.38795,159.64441,175.48949,169.31566,168.61293
175.38365,148.19218,158.32419,167.20984,161.15627,176.97903,171.40762,169.39615
175.889,145.59018,157.9265,159.5685,164.23872,177.17734,169.57344,168.08685
177.69096,138.09903,156.08917,148.65555,165.78197,172.60898,162.75543,164.14235
180.0,131.70316,155.20822,139.58128,169.48357,169.53818,162.57576,165.222
176.03577,122.20873,151.76465,130.00919,172.28506,170.8134,156.46716,176.29276
173.24152,116.611336,151.02386,124.02397,175.43454,171.99539,143.73557,166.20914
177.82677,110.94593,142.26456,112.50077,177.49922,163.97643,165.0705,179.01503
177.13214,113.24246,146.56358,118.02531,179.28755,160.39064,155.91536,174.20085
177.97377,105.82552,146.56407,105.765205,173.47778,155.52586,159.40488,175.50298
179.3993,109.98073,144.8851,112.08917,168.58463,148.66014,145.94884,160.49799
169.42757,108.13333,132.77415,107.93569,156.0509,140.87865,155.39313,161.20236
158.13306,103.70079,124.50826,99.44964,143.20235,136.66406,170.49754,157.72157
145.04523,97.76764,109.95327,96.83265,140.5232,124.83028,172.07288,168.18225
123.73835,94.217545,87.4823,86.35317,138.00232,126.05212,170.09055,159.26889
96.7233,77.794365,59.137012,68.09933,135.64743,120.99928,167.2542,160.39127
72.857414,62.04265,36.982113,53.67178,132.6502,115.57252,172.807,179.6631
57.963768,52.106667,24.29427,44.76728,136.65051,121.77964,166.8563,161.41483
54.06302,38.670017,14.679502,36.01907,144.83652,121.24778,154.98608,176.94072
54.898094,36.423553,8.463758,41.783558,151.3346,130.97256,157.97345,176.70674
53.94647,37.82119,6.9584365,43.59603,155.84012,142.25403,143.80833,163.73257
48.85763,31.517393,2.1651883,38.01984,155.56384,144.43217,145.8684,162.80824
50.44056,25.914719,12.334413,39.338215,161.85008,148.98149,150.24316,166.83829
45.858723,24.050097,36.528084,44.153435,159.3807,150.0083,160.03506,167.48952
45.6892,26.043186,44.92385,44.606266,160.11491,148.75417,156.54588,169.5829
43.97682,28.323254,50.854923,85.73244,164.75638,151.23888,157.64482,172.13048
47.58167,26.260696,112.38551,158.76253,165.90346,153.03197,159.9329,176.60844
49.42722,24.470572,131.58957,168.59843,168.59271,156.15411,160.73494,177.4524
50.76105,22.874407,132.99843,169.7241,169.8205,158.8743,159.95927,175.2898
47.482437,21.509916,125.019104,177.81223,171.88356,159.27345,158.39369,175.98872
44.599545,17.736574,119.44743,169.48413,171.31313,159.1281,151.84174,178.78741
45.45529,18.447878,122.81291,177.71397,173.75244,161.88231,153.50067,177.25511
45.551186,18.367197,127.90706,179.74742,174.81995,163.17172,151.41383,177.83951
45.511917,20.118704,127.99818,178.08888,173.87445,162.85483,158.95311,179.32217
43.11283,20.489168,132.14464,175.89368,173.17082,163.51984,163.29813,178.97339
41.109535,19.73163,134.51321,175.80403,173.53912,163.7258,162.7175,178.82379
40.751392,20.378397,136.7011,174.05093,173.6836,162.60382,162.51846,178.81502
42.484024,24.13734,134.1714,168.29234,174.73032,160.99185,164.57368,174.52287
45.23583,27.63642,129.6717,162.67961,174.76216,161.79494,165.19386,175.41628
46.872803,29.473969,126.22197,160.71597,173.7861,162.80043,166.90297,176.35793
46.76365,30.039068,125.6793,159.83922,174.62917,163.97778,167.54735,176.67633
40.624844,21.589949,135.17212,173.0721,177.09578,163.6505,168.07845,175.08357
40.01434,19.991821,134.45647,175.91399,178.38129,164.96649,167.8979,176.61348
40.284718,20.097883,134.27931,176.71436,178.07877,165.9226,167.61589,177.2986
40.744198,20.141726,131.1498,177.39209,178.16196,166.19525,166.52702,177.59702
43.092056,18.892464,126.59819,179.00162,179.90308,165.94019,166.35597,175.44446
43.91015,18.113798,125.66459,177.46718,179.16302,166.20604,167.1605,175.80165
44.02766,18.49696,122.145424,176.76868,178.00197,166.79588,167.17178,175.8598
